3
   8092                                   0,3695 
   8093                                   0,3695 
   8094                                   0,3696 
   8095                                   0,3696 
   8096                                   0,3696 
   8097                                   0,3696 
   8098                                   0,3696 
   8099                                   0,3696 
   8100                                   0,3696 
   8101                                   0,3696 
   8102                                   0,3696 
   8103                                   0,3696 
   8104                                   0,3696 
   8105                                   0,3696 
   8106                                   0,3696 
   8107                                   0,3696 
   8108                                   0,3696 
   8109                                   0,3696 
   8110                                   0,3696 
   8111                                   0,3696 
   8112                                   0,3696 
   8113                                   0,3696 
   8114                                   0,3696 
   8115                                   0,3696 
   8116                                   0,3697 
   8117                                   0,3697 
   8118                                   0,3697 
   8119                                   0,3697 
   8120                                   0,3697 
   8121                                   0,3697 
   8122                                   0,3697 
   8123                                   0,3697 
   8124                                   0,3697 
   8125                                   0,3697 
   8126                                   0,3697 
   8127                                   0,3697 
   8128                                   0,3697 
   8129                                   0,3697 
   8130                                   0,3697 
   8131                                   0,3697 
   8132                                   0,3697 
   8133                                   0,3697 
   8134                                   0,3697 
   8135                                   0,3697 
   8136                                   0,3697 
   8137                                   0,3697 
   8138                                   0,3697 
   8139                                   0,3698 
   8140                                   0,3698 
   8141                                   0,3698 
   8142                                   0,3698 
   8143                                   0,3698 
   8144                                   0,3698 
   8145                                   0,3698 
   8146                                   0,3698 
   8147                                   0,3698 
   8148                                   0,3698 
   8149                                   0,3698 
   8150                                   0,3698 
   8151                                   0,3698 
   8152                                   0,3698 
   8153                                   0,3698 
   8154                                   0,3698 
   8155                                   0,3698 
   8156                                   0,3698 
   8157                                   0,3698 
   8158                                   0,3698 
   8159                                   0,3698 
   8160                                   0,3698 
   8161                                   0,3699 
   8162                                   0,3699 
   8163                                   0,3699 
   8164                                   0,3699 
   8165                                   0,3699 
   8166                                   0,3699 
   8167                                   0,3699 
   8168                                   0,3699 
   8169                                   0,3699 
   8170                                   0,3699 
   8171                                   0,3699 
   8172                                   0,3699 
   8173                                   0,3699 
   8174                                   0,3699 
   8175                                   0,3699 
   8176                                   0,3699 
   8177                                   0,3699 
   8178                                   0,3699 
   8179                                   0,3699 
   8180                                   0,3699 
   8181                                   0,3699 
   8182                                   0,3699 
   8183                                   0,3700 
   8184                                   0,3700 
   8185                                   0,3700 
   8186                                   0,3700 
   8187                                   0,3700 
   8188                                   0,3700 
   8189                                   0,3700 
   8190                                   0,3700 
   8191                                   0,5550 
   8192                                   1,1240 
