1.0E-6
   8092                                   1,0162 
   8093                                   1,0163 
   8094                                   1,0163 
   8095                                   1,0163 
   8096                                   1,0163 
   8097                                   1,0163 
   8098                                   1,0163 
   8099                                   1,0163 
   8100                                   1,0163 
   8101                                   1,0163 
   8102                                   1,0163 
   8103                                   1,0163 
   8104                                   1,0163 
   8105                                   1,0163 
   8106                                   1,0163 
   8107                                   1,0163 
   8108                                   1,0163 
   8109                                   1,0163 
   8110                                   1,0163 
   8111                                   1,0163 
   8112                                   1,0163 
   8113                                   1,0163 
   8114                                   1,0163 
   8115                                   1,0163 
   8116                                   1,0163 
   8117                                   1,0163 
   8118                                   1,0163 
   8119                                   1,0163 
   8120                                   1,0163 
   8121                                   1,0163 
   8122                                   1,0163 
   8123                                   1,0163 
   8124                                   1,0163 
   8125                                   1,0163 
   8126                                   1,0163 
   8127                                   1,0163 
   8128                                   1,0163 
   8129                                   1,0163 
   8130                                   1,0163 
   8131                                   1,0163 
   8132                                   1,0163 
   8133                                   1,0163 
   8134                                   1,0163 
   8135                                   1,0163 
   8136                                   1,0163 
   8137                                   1,0163 
   8138                                   1,0163 
   8139                                   1,0163 
   8140                                   1,0163 
   8141                                   1,0163 
   8142                                   1,0163 
   8143                                   1,0164 
   8144                                   1,0164 
   8145                                   1,0164 
   8146                                   1,0164 
   8147                                   1,0164 
   8148                                   1,0164 
   8149                                   1,0164 
   8150                                   1,0164 
   8151                                   1,0164 
   8152                                   1,0164 
   8153                                   1,0164 
   8154                                   1,0164 
   8155                                   1,0164 
   8156                                   1,0164 
   8157                                   1,0164 
   8158                                   1,0164 
   8159                                   1,0164 
   8160                                   1,0164 
   8161                                   1,0164 
   8162                                   1,0164 
   8163                                   1,0164 
   8164                                   1,0164 
   8165                                   1,0164 
   8166                                   1,0164 
   8167                                   1,0164 
   8168                                   1,0164 
   8169                                   1,0164 
   8170                                   1,0164 
   8171                                   1,0164 
   8172                                   1,0164 
   8173                                   1,0164 
   8174                                   1,0164 
   8175                                   1,0164 
   8176                                   1,0164 
   8177                                   1,0164 
   8178                                   1,0164 
   8179                                   1,0164 
   8180                                   1,0164 
   8181                                   1,0164 
   8182                                   1,0164 
   8183                                   1,0164 
   8184                                   1,0164 
   8185                                   1,0164 
   8186                                   1,0164 
   8187                                   1,0164 
   8188                                   1,0164 
   8189                                   1,0164 
   8190                                   1,0164 
   8191                                   1,0164 
   8192                                   1,0164 
